27/03/2024 11:56:31;0;0;18,12;0,11;0,094904;0,10;0,57
27/03/2024 11:56:31;1;0;18,12;0,11;0,094918;0,20;0,11
27/03/2024 11:56:31;2;0;18,12;0,10;0,094892;0,05;0,17
27/03/2024 11:56:31;3;0;18,12;0,10;0,094853;0,15;0,11
27/03/2024 11:56:31;4;0;18,12;0,10;0,094837;0,15;0,17
27/03/2024 11:56:31;5;0;18,12;0,10;0,094922;0,15;0,11
27/03/2024 11:56:32;6;0;18,12;0,10;0,094892;0,10;0,06
27/03/2024 11:56:32;7;0;18,12;0,10;0,094865;0,10;0,06
27/03/2024 11:56:32;8;0;18,12;0,10;0,094878;0,20;0,17
27/03/2024 11:56:32;9;0;18,12;0,11;0,094908;0,10;0,11
27/03/2024 11:56:32;10;0;18,12;0,11;0,094872;0,10;0,11
27/03/2024 11:56:32;11;0;18,12;0,11;0,094841;0,20;0,06
27/03/2024 11:56:32;12;0;18,12;0,10;0,094853;0,15;0,23
27/03/2024 11:56:32;13;0;18,12;0,11;0,094893;0,10;0,11
27/03/2024 11:56:32;14;0;18,12;0,11;0,094941;0,10;0,17
27/03/2024 11:56:32;15;0;18,12;0,10;0,094923;0,15;0,11
27/03/2024 11:56:33;16;0;18,12;0,11;0,094922;0,10;0,06
27/03/2024 11:56:33;17;0;18,12;0,11;0,094934;0,05;0,11
27/03/2024 11:56:33;18;0;18,12;0,11;0,094953;0,10;0,17
27/03/2024 11:56:33;19;0;18,12;0,11;0,094907;0,15;0,17
27/03/2024 11:56:33;20;0;18,12;0,11;0,094919;0,15;0,00
27/03/2024 11:56:33;21;0;18,12;0,10;0,094909;0,15;0,17
27/03/2024 11:56:33;22;0;18,12;0,11;0,094904;0,20;0,11
27/03/2024 11:56:33;23;0;18,12;0,11;0,094910;0,15;0,11
27/03/2024 11:56:33;24;0;18,12;0,10;0,094877;0,10;0,06
27/03/2024 11:56:33;25;0;18,12;0,10;0,094927;0,10;0,17
27/03/2024 11:56:34;26;0;18,12;0,11;0,094893;0,10;0,06
27/03/2024 11:56:34;27;0;18,12;0,11;0,094824;0,15;0,11
27/03/2024 11:56:34;28;0;18,12;0,11;0,094845;0,10;0,17
27/03/2024 11:56:34;29;0;18,12;0,11;0,094863;0,15;0,11
27/03/2024 11:56:34;30;0;18,12;0,11;0,094912;0,10;0,23
27/03/2024 11:56:34;31;0;18,12;0,10;0,094867;0,20;0,11
27/03/2024 11:56:34;32;0;18,12;0,10;0,094865;0,10;0,23
27/03/2024 11:56:34;33;0;18,12;0,10;0,094939;0,10;0,11
27/03/2024 11:56:34;34;0;18,12;0,10;0,094895;0,15;0,11
27/03/2024 11:56:34;35;0;18,12;0,10;0,094845;0,20;0,11
27/03/2024 11:56:35;36;0;18,12;0,10;0,094876;0,00;0,11
27/03/2024 11:56:35;37;0;18,12;0,10;0,094886;0,15;0,11
27/03/2024 11:56:35;38;0;18,12;0,11;0,094854;0,05;0,17
27/03/2024 11:56:35;39;0;18,12;0,11;0,094833;0,10;0,17
27/03/2024 11:56:35;40;0;18,12;0,11;0,094901;0,20;0,06
27/03/2024 11:56:35;41;0;18,12;0,11;0,094928;0,10;0,17
27/03/2024 11:56:35;42;0;18,12;0,11;0,094897;0,10;0,06
27/03/2024 11:56:35;43;0;18,12;0,11;0,094873;0,10;0,11
27/03/2024 11:56:35;44;0;18,12;0,10;0,094885;0,20;0,06
27/03/2024 11:56:35;45;0;18,12;0,10;0,094833;0,15;0,17
27/03/2024 11:56:36;46;0;18,12;0,10;0,094837;0,10;0,11
27/03/2024 11:56:36;47;0;18,12;0,11;0,094814;0,20;0,11
27/03/2024 11:56:36;48;0;18,12;0,10;0,094826;0,10;0,06
27/03/2024 11:56:36;49;0;18,12;0,10;0,094868;0,25;0,11
27/03/2024 11:56:36;50;0;18,12;0,10;0,094842;0,10;0,06
27/03/2024 11:56:36;51;0;18,12;0,10;0,094908;0,15;0,11
27/03/2024 11:56:36;52;0;18,12;0,10;0,094893;0,15;0,11
27/03/2024 11:56:36;53;0;18,12;0,10;0,094841;0,15;0,00
27/03/2024 11:56:36;54;0;18,12;0,11;0,094826;0,15;0,11
27/03/2024 11:56:36;55;0;18,12;0,11;0,094870;0,15;0,17
27/03/2024 11:56:37;56;0;18,12;0,11;0,094927;0,10;0,11
27/03/2024 11:56:37;57;0;18,12;0,10;0,094949;0,10;0,17
27/03/2024 11:56:37;58;0;18,12;0,10;0,094969;0,15;0,17
27/03/2024 11:56:37;59;0;18,12;0,11;0,094923;0,05;0,17
27/03/2024 11:56:37;60;0;18,12;0,11;0,094859;0,15;0,06
27/03/2024 11:56:37;61;0;18,12;0,11;0,094872;0,10;0,17
27/03/2024 11:56:37;62;0;18,12;0,10;0,094840;0,10;0,11
27/03/2024 11:56:37;63;0;18,12;0,11;0,094873;0,20;0,00
27/03/2024 11:56:37;64;0;18,12;0,11;0,094888;0,20;0,11
27/03/2024 11:56:37;65;0;18,12;0,11;0,094871;0,20;0,11
27/03/2024 11:56:38;66;0;18,12;0,10;0,094841;0,15;0,17
27/03/2024 11:56:38;67;0;18,12;0,10;0,094856;0,15;0,11
27/03/2024 11:56:38;68;0;18,12;0,11;0,094845;0,10;0,11
27/03/2024 11:56:38;69;0;18,12;0,11;0,094886;0,20;0,17
27/03/2024 11:56:38;70;0;18,12;0,11;0,094805;0,05;0,11
27/03/2024 11:56:38;71;0;18,12;0,10;0,094778;0,10;0,11
27/03/2024 11:56:38;72;0;18,12;0,11;0,094769;0,10;0,11
27/03/2024 11:56:38;73;0;18,12;0,11;0,094850;0,15;0,11
27/03/2024 11:56:38;74;0;18,12;0,11;0,094817;0,15;0,11
27/03/2024 11:56:38;75;0;18,12;0,11;0,094799;0,10;0,17
27/03/2024 11:56:39;76;0;18,12;0,11;0,094838;0,10;0,11
27/03/2024 11:56:39;77;0;18,12;0,10;0,094818;0,10;0,11
27/03/2024 11:56:39;78;0;18,12;0,11;0,094899;0,10;0,17
27/03/2024 11:56:39;79;0;18,12;0,10;0,094848;0,15;0,17
27/03/2024 11:56:39;80;0;18,12;0,10;0,094884;0,15;0,11
27/03/2024 11:56:39;81;0;18,12;0,10;0,094925;0,20;0,11
27/03/2024 11:56:39;82;0;18,12;0,10;0,094901;0,10;0,06
27/03/2024 11:56:39;83;0;18,12;0,11;0,094912;0,05;0,17
27/03/2024 11:56:39;84;0;18,12;0,11;0,094885;0,15;0,11
27/03/2024 11:56:39;85;0;18,12;0,11;0,094822;0,10;0,11
27/03/2024 11:56:40;86;0;18,12;0,11;0,094889;0,10;0,11
27/03/2024 11:56:40;87;0;18,12;0,11;0,094908;0,10;0,11
27/03/2024 11:56:40;88;0;18,12;0,11;0,094905;0,20;0,11
27/03/2024 11:56:40;89;0;18,12;0,11;0,094860;0,10;0,06
27/03/2024 11:56:40;90;0;18,12;0,11;0,094877;0,15;0,11
27/03/2024 11:56:40;91;0;18,12;0,10;0,094853;0,15;0,17
27/03/2024 11:56:40;92;0;18,12;0,11;0,094829;0,10;0,11
27/03/2024 11:56:40;93;0;18,12;0,11;0,094863;0,15;0,17
27/03/2024 11:56:40;94;0;18,12;0,10;0,094897;0,10;0,11
27/03/2024 11:56:40;95;0;18,12;0,11;0,094900;0,15;0,11
27/03/2024 11:56:41;96;0;18,12;0,11;0,094884;0,10;0,11
27/03/2024 11:56:41;97;0;18,12;0,11;0,094844;0,05;0,11
27/03/2024 11:56:41;98;0;18,12;0,11;0,094875;0,10;0,17
27/03/2024 11:56:41;99;0;18,12;0,11;0,094897;0,15;0,06
27/03/2024 11:56:41;100;0;18,12;0,11;0,094902;0,15;0,11
27/03/2024 11:56:41;101;0;18,12;0,11;0,094857;0,15;0,06
27/03/2024 11:56:41;102;0;18,12;0,10;0,094855;0,10;0,06
27/03/2024 11:56:41;103;0;18,12;0,10;0,094804;0,15;0,17
27/03/2024 11:56:41;104;0;18,12;0,10;0,094832;0,15;0,11
27/03/2024 11:56:41;105;0;18,12;0,10;0,094859;0,10;0,11
27/03/2024 11:56:42;106;0;18,12;0,10;0,094922;0,25;0,11
27/03/2024 11:56:42;107;0;18,12;0,11;0,094853;0,15;0,17
27/03/2024 11:56:42;108;0;18,12;0,10;0,094864;0,15;0,11
27/03/2024 11:56:42;109;0;18,12;0,10;0,094901;0,15;0,17
27/03/2024 11:56:42;110;0;18,12;0,11;0,094928;0,15;0,11
27/03/2024 11:56:42;111;0;18,12;0,11;0,094907;0,15;0,00
27/03/2024 11:56:42;112;0;18,12;0,11;0,094817;0,15;0,17
27/03/2024 11:56:42;113;0;18,12;0,11;0,094880;0,20;0,06
27/03/2024 11:56:42;114;0;18,12;0,11;0,094871;0,10;0,06
27/03/2024 11:56:42;115;0;18,12;0,11;0,094868;0,15;0,11
27/03/2024 11:56:43;116;0;18,12;0,10;0,094857;0,15;0,17
27/03/2024 11:56:43;117;0;18,12;0,10;0,094857;0,15;0,06
27/03/2024 11:56:43;118;0;18,12;0,11;0,094871;0,10;0,23
27/03/2024 11:56:43;119;0;18,12;0,11;0,094884;0,10;0,11
27/03/2024 11:56:43;120;0;18,12;0,11;0,094901;0,10;0,17
27/03/2024 11:56:43;121;0;18,12;0,11;0,094842;0,20;0,11
27/03/2024 11:56:43;122;0;18,12;0,11;0,094838;0,10;0,11
27/03/2024 11:56:43;123;0;18,12;0,11;0,094850;0,20;0,11
27/03/2024 11:56:43;124;0;18,12;0,11;0,094849;0,15;0,17
27/03/2024 11:56:43;125;0;18,12;0,11;0,094839;0,20;0,06
27/03/2024 11:56:44;126;0;18,12;0,11;0,094856;0,15;0,23
27/03/2024 11:56:44;127;0;18,12;0,11;0,094848;0,10;0,11
27/03/2024 11:56:44;128;0;18,12;0,11;0,094803;0,15;0,11
27/03/2024 11:56:44;129;0;18,12;0,11;0,094846;0,00;0,11
27/03/2024 11:56:44;130;0;18,12;0,11;0,094896;0,10;0,17
27/03/2024 11:56:44;131;0;18,12;0,10;0,094861;0,10;0,06
27/03/2024 11:56:44;132;0;18,12;0,11;0,094841;0,05;0,06
27/03/2024 11:56:44;133;0;18,12;0,11;0,094801;0,15;0,17
27/03/2024 11:56:44;134;0;18,12;0,10;0,094807;0,15;0,06
27/03/2024 11:56:44;135;0;18,12;0,11;0,094882;0,15;0,11
27/03/2024 11:56:45;136;0;18,12;0,11;0,094835;0,10;0,17
27/03/2024 11:57:47;0;0;18,12;0,11;0,094663;0,15;0,17
27/03/2024 11:57:47;1;0;18,12;0,11;0,094642;0,15;0,11
27/03/2024 11:57:47;2;0;18,12;0,10;0,094632;0,15;0,11
27/03/2024 11:57:47;3;0;18,12;0,10;0,094623;0,15;0,06
27/03/2024 11:57:47;4;0;18,12;0,10;0,094675;0,05;0,11
27/03/2024 11:57:47;5;0;18,12;0,10;0,094717;0,10;0,11
27/03/2024 11:57:47;6;0;18,12;0,11;0,094737;0,20;0,06
27/03/2024 11:57:47;7;0;18,12;0,11;0,094675;0,15;0,00
27/03/2024 11:57:48;8;0;18,12;0,11;0,094678;0,10;0,11
27/03/2024 11:57:48;9;0;18,12;0,11;0,094625;0,15;0,06
27/03/2024 11:57:48;10;0;18,12;0,11;0,094617;0,15;0,06
27/03/2024 11:57:48;11;0;18,12;0,10;0,094639;0,10;0,17
27/03/2024 11:57:48;12;0;18,12;0,11;0,094743;0,15;0,23
27/03/2024 11:57:48;13;0;18,12;0,10;0,094757;0,20;0,11
27/03/2024 11:57:48;14;0;18,12;0,10;0,094753;0,10;0,11
27/03/2024 11:57:48;15;0;18,12;0,10;0,094734;0,10;0,11
27/03/2024 11:57:48;16;0;18,12;0,10;0,094699;0,15;0,17
27/03/2024 11:57:48;17;0;18,12;0,10;0,094695;0,05;0,11
27/03/2024 11:57:49;18;0;18,12;0,10;0,094665;0,15;0,23
27/03/2024 11:57:49;19;0;18,12;0,10;0,094676;0,15;0,11
27/03/2024 11:57:49;20;0;18,12;0,10;0,094642;0,10;0,11
27/03/2024 11:57:49;21;0;18,12;0,10;0,094707;0,10;0,11
27/03/2024 11:57:49;22;0;18,12;0,10;0,094658;0,05;0,06
27/03/2024 11:57:49;23;0;18,12;0,11;0,094701;0,10;0,11
27/03/2024 11:57:49;24;0;18,12;0,11;0,094672;0,20;0,17
27/03/2024 11:57:49;25;0;18,12;0,10;0,094645;0,10;0,06
